Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
954,Australian Capital Territory,Australia,03-03-2020,0,0
955,Australian Capital Territory,Australia,04-03-2020,0,0
956,Australian Capital Territory,Australia,05-03-2020,0,0
957,Australian Capital Territory,Australia,06-03-2020,0,0
958,Australian Capital Territory,Australia,07-03-2020,0,0
959,Australian Capital Territory,Australia,08-03-2020,0,0
960,Australian Capital Territory,Australia,09-03-2020,0,0
961,Australian Capital Territory,Australia,10-03-2020,0,0
962,Australian Capital Territory,Australia,11-03-2020,0,0
963,Australian Capital Territory,Australia,12-03-2020,0,0
964,Australian Capital Territory,Australia,13-03-2020,1,0
965,Australian Capital Territory,Australia,14-03-2020,1,0
966,Australian Capital Territory,Australia,15-03-2020,1,0
967,Australian Capital Territory,Australia,16-03-2020,2,0
968,Australian Capital Territory,Australia,17-03-2020,2,0
969,Australian Capital Territory,Australia,18-03-2020,3,0
970,Australian Capital Territory,Australia,19-03-2020,4,0
971,Australian Capital Territory,Australia,20-03-2020,6,0
972,Australian Capital Territory,Australia,21-03-2020,9,0
973,Australian Capital Territory,Australia,22-03-2020,19,0
974,Australian Capital Territory,Australia,23-03-2020,32,0
975,Australian Capital Territory,Australia,24-03-2020,39,0
976,Australian Capital Territory,Australia,25-03-2020,39,0
977,Australian Capital Territory,Australia,26-03-2020,53,0
978,Australian Capital Territory,Australia,27-03-2020,62,0
979,Australian Capital Territory,Australia,28-03-2020,71,0
980,Australian Capital Territory,Australia,29-03-2020,77,0
981,Australian Capital Territory,Australia,30-03-2020,78,1
982,Australian Capital Territory,Australia,31-03-2020,80,1
983,Australian Capital Territory,Australia,01-04-2020,84,1
984,Australian Capital Territory,Australia,02-04-2020,87,1
985,Australian Capital Territory,Australia,03-04-2020,91,1
986,Australian Capital Territory,Australia,04-04-2020,93,2
987,Australian Capital Territory,Australia,05-04-2020,96,2
988,Australian Capital Territory,Australia,06-04-2020,96,2
989,Australian Capital Territory,Australia,07-04-2020,96,2
990,Australian Capital Territory,Australia,08-04-2020,99,2
991,Australian Capital Territory,Australia,09-04-2020,100,2
992,Australian Capital Territory,Australia,10-04-2020,103,2
993,Australian Capital Territory,Australia,11-04-2020,103,2
1027,New South Wales,Australia,22-01-2020,0,0
1028,New South Wales,Australia,23-01-2020,0,0
1029,New South Wales,Australia,24-01-2020,0,0
1030,New South Wales,Australia,25-01-2020,0,0
1031,New South Wales,Australia,26-01-2020,3,0
1032,New South Wales,Australia,27-01-2020,4,0
1033,New South Wales,Australia,28-01-2020,4,0
1034,New South Wales,Australia,29-01-2020,4,0
1035,New South Wales,Australia,30-01-2020,4,0
1036,New South Wales,Australia,31-01-2020,4,0
1037,New South Wales,Australia,01-02-2020,4,0
1038,New South Wales,Australia,02-02-2020,4,0
1039,New South Wales,Australia,03-02-2020,4,0
1040,New South Wales,Australia,04-02-2020,4,0
1041,New South Wales,Australia,05-02-2020,4,0
1042,New South Wales,Australia,06-02-2020,4,0
1043,New South Wales,Australia,07-02-2020,4,0
1044,New South Wales,Australia,08-02-2020,4,0
1045,New South Wales,Australia,09-02-2020,4,0
1046,New South Wales,Australia,10-02-2020,4,0
1047,New South Wales,Australia,11-02-2020,4,0
1048,New South Wales,Australia,12-02-2020,4,0
1049,New South Wales,Australia,13-02-2020,4,0
1050,New South Wales,Australia,14-02-2020,4,0
1051,New South Wales,Australia,15-02-2020,4,0
1052,New South Wales,Australia,16-02-2020,4,0
1053,New South Wales,Australia,17-02-2020,4,0
1054,New South Wales,Australia,18-02-2020,4,0
1055,New South Wales,Australia,19-02-2020,4,0
1056,New South Wales,Australia,20-02-2020,4,0
1057,New South Wales,Australia,21-02-2020,4,0
1058,New South Wales,Australia,22-02-2020,4,0
1059,New South Wales,Australia,23-02-2020,4,0
1060,New South Wales,Australia,24-02-2020,4,0
1061,New South Wales,Australia,25-02-2020,4,0
1062,New South Wales,Australia,26-02-2020,4,0
1063,New South Wales,Australia,27-02-2020,4,0
1064,New South Wales,Australia,28-02-2020,4,0
1065,New South Wales,Australia,29-02-2020,4,0
1066,New South Wales,Australia,01-03-2020,6,0
1067,New South Wales,Australia,02-03-2020,6,0
1068,New South Wales,Australia,03-03-2020,13,0
1069,New South Wales,Australia,04-03-2020,22,1
1070,New South Wales,Australia,05-03-2020,22,1
1071,New South Wales,Australia,06-03-2020,26,1
1072,New South Wales,Australia,07-03-2020,28,1
1073,New South Wales,Australia,08-03-2020,38,2
1074,New South Wales,Australia,09-03-2020,48,2
1075,New South Wales,Australia,10-03-2020,55,2
1076,New South Wales,Australia,11-03-2020,65,2
1077,New South Wales,Australia,12-03-2020,65,2
1078,New South Wales,Australia,13-03-2020,92,2
1079,New South Wales,Australia,14-03-2020,112,2
1080,New South Wales,Australia,15-03-2020,134,2
1081,New South Wales,Australia,16-03-2020,171,2
1082,New South Wales,Australia,17-03-2020,210,4
1083,New South Wales,Australia,18-03-2020,267,5
1084,New South Wales,Australia,19-03-2020,307,5
1085,New South Wales,Australia,20-03-2020,353,6
1086,New South Wales,Australia,21-03-2020,436,6
1087,New South Wales,Australia,22-03-2020,669,6
1088,New South Wales,Australia,23-03-2020,669,6
1089,New South Wales,Australia,24-03-2020,818,7
1090,New South Wales,Australia,25-03-2020,1029,7
1091,New South Wales,Australia,26-03-2020,1219,7
1092,New South Wales,Australia,27-03-2020,1405,7
1093,New South Wales,Australia,28-03-2020,1617,8
1094,New South Wales,Australia,29-03-2020,1791,8
1095,New South Wales,Australia,30-03-2020,2032,8
1096,New South Wales,Australia,31-03-2020,2032,8
1097,New South Wales,Australia,01-04-2020,2182,9
1098,New South Wales,Australia,02-04-2020,2298,10
1099,New South Wales,Australia,03-04-2020,2389,12
1100,New South Wales,Australia,04-04-2020,2493,12
1101,New South Wales,Australia,05-04-2020,2580,16
1102,New South Wales,Australia,06-04-2020,2637,18
1103,New South Wales,Australia,07-04-2020,2686,21
1104,New South Wales,Australia,08-04-2020,2734,21
1105,New South Wales,Australia,09-04-2020,2773,21
1106,New South Wales,Australia,10-04-2020,2822,22
1107,New South Wales,Australia,11-04-2020,2857,23
1141,Northern Territory,Australia,22-01-2020,0,0
1142,Northern Territory,Australia,23-01-2020,0,0
1143,Northern Territory,Australia,24-01-2020,0,0
1144,Northern Territory,Australia,25-01-2020,0,0
1145,Northern Territory,Australia,26-01-2020,0,0
1146,Northern Territory,Australia,27-01-2020,0,0
1147,Northern Territory,Australia,28-01-2020,0,0
1148,Northern Territory,Australia,29-01-2020,0,0
1149,Northern Territory,Australia,30-01-2020,0,0
1150,Northern Territory,Australia,31-01-2020,0,0
1151,Northern Territory,Australia,01-02-2020,0,0
1152,Northern Territory,Australia,02-02-2020,0,0
1153,Northern Territory,Australia,03-02-2020,0,0
1154,Northern Territory,Australia,04-02-2020,0,0
1155,Northern Territory,Australia,05-02-2020,0,0
1156,Northern Territory,Australia,06-02-2020,0,0
1157,Northern Territory,Australia,07-02-2020,0,0
1158,Northern Territory,Australia,08-02-2020,0,0
1159,Northern Territory,Australia,09-02-2020,0,0
1160,Northern Territory,Australia,10-02-2020,0,0
1161,Northern Territory,Australia,11-02-2020,0,0
1162,Northern Territory,Australia,12-02-2020,0,0
1163,Northern Territory,Australia,13-02-2020,0,0
1164,Northern Territory,Australia,14-02-2020,0,0
1165,Northern Territory,Australia,15-02-2020,0,0
1166,Northern Territory,Australia,16-02-2020,0,0
1167,Northern Territory,Australia,17-02-2020,0,0
1168,Northern Territory,Australia,18-02-2020,0,0
1169,Northern Territory,Australia,19-02-2020,0,0
1170,Northern Territory,Australia,20-02-2020,0,0
1171,Northern Territory,Australia,21-02-2020,0,0
1172,Northern Territory,Australia,22-02-2020,0,0
1173,Northern Territory,Australia,23-02-2020,0,0
1174,Northern Territory,Australia,24-02-2020,0,0
1175,Northern Territory,Australia,25-02-2020,0,0
1176,Northern Territory,Australia,26-02-2020,0,0
1177,Northern Territory,Australia,27-02-2020,0,0
1178,Northern Territory,Australia,28-02-2020,0,0
1179,Northern Territory,Australia,29-02-2020,0,0
1180,Northern Territory,Australia,01-03-2020,0,0
1181,Northern Territory,Australia,02-03-2020,0,0
1182,Northern Territory,Australia,03-03-2020,0,0
1183,Northern Territory,Australia,04-03-2020,1,0
1184,Northern Territory,Australia,05-03-2020,1,0
1185,Northern Territory,Australia,06-03-2020,0,0
1186,Northern Territory,Australia,07-03-2020,0,0
1187,Northern Territory,Australia,08-03-2020,0,0
1188,Northern Territory,Australia,09-03-2020,0,0
1189,Northern Territory,Australia,10-03-2020,1,0
1190,Northern Territory,Australia,11-03-2020,1,0
1191,Northern Territory,Australia,12-03-2020,1,0
1192,Northern Territory,Australia,13-03-2020,1,0
1193,Northern Territory,Australia,14-03-2020,1,0
1194,Northern Territory,Australia,15-03-2020,1,0
1195,Northern Territory,Australia,16-03-2020,1,0
1196,Northern Territory,Australia,17-03-2020,1,0
1197,Northern Territory,Australia,18-03-2020,1,0
1198,Northern Territory,Australia,19-03-2020,1,0
1199,Northern Territory,Australia,20-03-2020,3,0
1200,Northern Territory,Australia,21-03-2020,3,0
1201,Northern Territory,Australia,22-03-2020,5,0
1202,Northern Territory,Australia,23-03-2020,5,0
1203,Northern Territory,Australia,24-03-2020,6,0
1204,Northern Territory,Australia,25-03-2020,6,0
1205,Northern Territory,Australia,26-03-2020,12,0
1206,Northern Territory,Australia,27-03-2020,12,0
1207,Northern Territory,Australia,28-03-2020,15,0
1208,Northern Territory,Australia,29-03-2020,15,0
1209,Northern Territory,Australia,30-03-2020,15,0
1210,Northern Territory,Australia,31-03-2020,17,0
1211,Northern Territory,Australia,01-04-2020,19,0
1212,Northern Territory,Australia,02-04-2020,21,0
1213,Northern Territory,Australia,03-04-2020,22,0
1214,Northern Territory,Australia,04-04-2020,26,0
1215,Northern Territory,Australia,05-04-2020,27,0
1216,Northern Territory,Australia,06-04-2020,28,0
1217,Northern Territory,Australia,07-04-2020,28,0
1218,Northern Territory,Australia,08-04-2020,28,0
1219,Northern Territory,Australia,09-04-2020,28,0
1220,Northern Territory,Australia,10-04-2020,28,0
1221,Northern Territory,Australia,11-04-2020,28,0
1255,Queensland,Australia,22-01-2020,0,0
1256,Queensland,Australia,23-01-2020,0,0
1257,Queensland,Australia,24-01-2020,0,0
1258,Queensland,Australia,25-01-2020,0,0
1259,Queensland,Australia,26-01-2020,0,0
1260,Queensland,Australia,27-01-2020,0,0
1261,Queensland,Australia,28-01-2020,0,0
1262,Queensland,Australia,29-01-2020,1,0
1263,Queensland,Australia,30-01-2020,3,0
1264,Queensland,Australia,31-01-2020,2,0
1265,Queensland,Australia,01-02-2020,3,0
1266,Queensland,Australia,02-02-2020,2,0
1267,Queensland,Australia,03-02-2020,2,0
1268,Queensland,Australia,04-02-2020,3,0
1269,Queensland,Australia,05-02-2020,3,0
1270,Queensland,Australia,06-02-2020,4,0
1271,Queensland,Australia,07-02-2020,5,0
1272,Queensland,Australia,08-02-2020,5,0
1273,Queensland,Australia,09-02-2020,5,0
1274,Queensland,Australia,10-02-2020,5,0
1275,Queensland,Australia,11-02-2020,5,0
1276,Queensland,Australia,12-02-2020,5,0
1277,Queensland,Australia,13-02-2020,5,0
1278,Queensland,Australia,14-02-2020,5,0
1279,Queensland,Australia,15-02-2020,5,0
1280,Queensland,Australia,16-02-2020,5,0
1281,Queensland,Australia,17-02-2020,5,0
1282,Queensland,Australia,18-02-2020,5,0
1283,Queensland,Australia,19-02-2020,5,0
1284,Queensland,Australia,20-02-2020,5,0
1285,Queensland,Australia,21-02-2020,5,0
1286,Queensland,Australia,22-02-2020,5,0
1287,Queensland,Australia,23-02-2020,5,0
1288,Queensland,Australia,24-02-2020,5,0
1289,Queensland,Australia,25-02-2020,5,0
1290,Queensland,Australia,26-02-2020,5,0
1291,Queensland,Australia,27-02-2020,5,0
1292,Queensland,Australia,28-02-2020,5,0
1293,Queensland,Australia,29-02-2020,9,0
1294,Queensland,Australia,01-03-2020,9,0
1295,Queensland,Australia,02-03-2020,9,0
1296,Queensland,Australia,03-03-2020,11,0
1297,Queensland,Australia,04-03-2020,11,0
1298,Queensland,Australia,05-03-2020,13,0
1299,Queensland,Australia,06-03-2020,13,0
1300,Queensland,Australia,07-03-2020,13,0
1301,Queensland,Australia,08-03-2020,15,0
1302,Queensland,Australia,09-03-2020,15,0
1303,Queensland,Australia,10-03-2020,18,0
1304,Queensland,Australia,11-03-2020,20,0
1305,Queensland,Australia,12-03-2020,20,0
1306,Queensland,Australia,13-03-2020,35,0
1307,Queensland,Australia,14-03-2020,46,0
1308,Queensland,Australia,15-03-2020,61,0
1309,Queensland,Australia,16-03-2020,68,0
1310,Queensland,Australia,17-03-2020,78,0
1311,Queensland,Australia,18-03-2020,94,0
1312,Queensland,Australia,19-03-2020,144,0
1313,Queensland,Australia,20-03-2020,184,0
1314,Queensland,Australia,21-03-2020,221,0
1315,Queensland,Australia,22-03-2020,259,0
1316,Queensland,Australia,23-03-2020,319,0
1317,Queensland,Australia,24-03-2020,397,0
1318,Queensland,Australia,25-03-2020,443,0
1319,Queensland,Australia,26-03-2020,493,1
1320,Queensland,Australia,27-03-2020,555,1
1321,Queensland,Australia,28-03-2020,625,1
1322,Queensland,Australia,29-03-2020,656,2
1323,Queensland,Australia,30-03-2020,689,2
1324,Queensland,Australia,31-03-2020,743,2
1325,Queensland,Australia,01-04-2020,781,2
1326,Queensland,Australia,02-04-2020,835,4
1327,Queensland,Australia,03-04-2020,873,4
1328,Queensland,Australia,04-04-2020,900,4
1329,Queensland,Australia,05-04-2020,907,4
1330,Queensland,Australia,06-04-2020,921,4
1331,Queensland,Australia,07-04-2020,934,4
1332,Queensland,Australia,08-04-2020,943,4
1333,Queensland,Australia,09-04-2020,953,4
1334,Queensland,Australia,10-04-2020,965,4
1335,Queensland,Australia,11-04-2020,974,5
1369,South Australia,Australia,22-01-2020,0,0
1370,South Australia,Australia,23-01-2020,0,0
1371,South Australia,Australia,24-01-2020,0,0
1372,South Australia,Australia,25-01-2020,0,0
1373,South Australia,Australia,26-01-2020,0,0
1374,South Australia,Australia,27-01-2020,0,0
1375,South Australia,Australia,28-01-2020,0,0
1376,South Australia,Australia,29-01-2020,0,0
1377,South Australia,Australia,30-01-2020,0,0
1378,South Australia,Australia,31-01-2020,0,0
1379,South Australia,Australia,01-02-2020,1,0
1380,South Australia,Australia,02-02-2020,2,0
1381,South Australia,Australia,03-02-2020,2,0
1382,South Australia,Australia,04-02-2020,2,0
1383,South Australia,Australia,05-02-2020,2,0
1384,South Australia,Australia,06-02-2020,2,0
1385,South Australia,Australia,07-02-2020,2,0
1386,South Australia,Australia,08-02-2020,2,0
1387,South Australia,Australia,09-02-2020,2,0
1388,South Australia,Australia,10-02-2020,2,0
1389,South Australia,Australia,11-02-2020,2,0
1390,South Australia,Australia,12-02-2020,2,0
1391,South Australia,Australia,13-02-2020,2,0
1392,South Australia,Australia,14-02-2020,2,0
1393,South Australia,Australia,15-02-2020,2,0
1394,South Australia,Australia,16-02-2020,2,0
1395,South Australia,Australia,17-02-2020,2,0
1396,South Australia,Australia,18-02-2020,2,0
1397,South Australia,Australia,19-02-2020,2,0
1398,South Australia,Australia,20-02-2020,2,0
1399,South Australia,Australia,21-02-2020,2,0
1400,South Australia,Australia,22-02-2020,2,0
1401,South Australia,Australia,23-02-2020,2,0
1402,South Australia,Australia,24-02-2020,2,0
1403,South Australia,Australia,25-02-2020,2,0
1404,South Australia,Australia,26-02-2020,2,0
1405,South Australia,Australia,27-02-2020,2,0
1406,South Australia,Australia,28-02-2020,2,0
1407,South Australia,Australia,29-02-2020,3,0
1408,South Australia,Australia,01-03-2020,3,0
1409,South Australia,Australia,02-03-2020,3,0
1410,South Australia,Australia,03-03-2020,3,0
1411,South Australia,Australia,04-03-2020,5,0
1412,South Australia,Australia,05-03-2020,5,0
1413,South Australia,Australia,06-03-2020,7,0
1414,South Australia,Australia,07-03-2020,7,0
1415,South Australia,Australia,08-03-2020,7,0
1416,South Australia,Australia,09-03-2020,7,0
1417,South Australia,Australia,10-03-2020,7,0
1418,South Australia,Australia,11-03-2020,9,0
1419,South Australia,Australia,12-03-2020,9,0
1420,South Australia,Australia,13-03-2020,16,0
1421,South Australia,Australia,14-03-2020,19,0
1422,South Australia,Australia,15-03-2020,20,0
1423,South Australia,Australia,16-03-2020,29,0
1424,South Australia,Australia,17-03-2020,29,0
1425,South Australia,Australia,18-03-2020,37,0
1426,South Australia,Australia,19-03-2020,42,0
1427,South Australia,Australia,20-03-2020,50,0
1428,South Australia,Australia,21-03-2020,67,0
1429,South Australia,Australia,22-03-2020,100,0
1430,South Australia,Australia,23-03-2020,134,0
1431,South Australia,Australia,24-03-2020,170,0
1432,South Australia,Australia,25-03-2020,170,0
1433,South Australia,Australia,26-03-2020,235,0
1434,South Australia,Australia,27-03-2020,257,0
1435,South Australia,Australia,28-03-2020,287,0
1436,South Australia,Australia,29-03-2020,299,0
1437,South Australia,Australia,30-03-2020,305,0
1438,South Australia,Australia,31-03-2020,337,0
1439,South Australia,Australia,01-04-2020,367,0
1440,South Australia,Australia,02-04-2020,367,0
1441,South Australia,Australia,03-04-2020,396,0
1442,South Australia,Australia,04-04-2020,407,0
1443,South Australia,Australia,05-04-2020,407,0
1444,South Australia,Australia,06-04-2020,411,0
1445,South Australia,Australia,07-04-2020,411,1
1446,South Australia,Australia,08-04-2020,415,2
1447,South Australia,Australia,09-04-2020,420,3
1448,South Australia,Australia,10-04-2020,428,3
1449,South Australia,Australia,11-04-2020,429,3
1483,Tasmania,Australia,22-01-2020,0,0
1484,Tasmania,Australia,23-01-2020,0,0
1485,Tasmania,Australia,24-01-2020,0,0
1486,Tasmania,Australia,25-01-2020,0,0
1487,Tasmania,Australia,26-01-2020,0,0
1488,Tasmania,Australia,27-01-2020,0,0
1489,Tasmania,Australia,28-01-2020,0,0
1490,Tasmania,Australia,29-01-2020,0,0
1491,Tasmania,Australia,30-01-2020,0,0
1492,Tasmania,Australia,31-01-2020,0,0
1493,Tasmania,Australia,01-02-2020,0,0
1494,Tasmania,Australia,02-02-2020,0,0
1495,Tasmania,Australia,03-02-2020,0,0
1496,Tasmania,Australia,04-02-2020,0,0
1497,Tasmania,Australia,05-02-2020,0,0
1498,Tasmania,Australia,06-02-2020,0,0
1499,Tasmania,Australia,07-02-2020,0,0
1500,Tasmania,Australia,08-02-2020,0,0
1501,Tasmania,Australia,09-02-2020,0,0
1502,Tasmania,Australia,10-02-2020,0,0
1503,Tasmania,Australia,11-02-2020,0,0
1504,Tasmania,Australia,12-02-2020,0,0
1505,Tasmania,Australia,13-02-2020,0,0
1506,Tasmania,Australia,14-02-2020,0,0
1507,Tasmania,Australia,15-02-2020,0,0
1508,Tasmania,Australia,16-02-2020,0,0
1509,Tasmania,Australia,17-02-2020,0,0
1510,Tasmania,Australia,18-02-2020,0,0
1511,Tasmania,Australia,19-02-2020,0,0
1512,Tasmania,Australia,20-02-2020,0,0
1513,Tasmania,Australia,21-02-2020,0,0
1514,Tasmania,Australia,22-02-2020,0,0
1515,Tasmania,Australia,23-02-2020,0,0
1516,Tasmania,Australia,24-02-2020,0,0
1517,Tasmania,Australia,25-02-2020,0,0
1518,Tasmania,Australia,26-02-2020,0,0
1519,Tasmania,Australia,27-02-2020,0,0
1520,Tasmania,Australia,28-02-2020,0,0
1521,Tasmania,Australia,29-02-2020,0,0
1522,Tasmania,Australia,01-03-2020,0,0
1523,Tasmania,Australia,02-03-2020,1,0
1524,Tasmania,Australia,03-03-2020,1,0
1525,Tasmania,Australia,04-03-2020,1,0
1526,Tasmania,Australia,05-03-2020,1,0
1527,Tasmania,Australia,06-03-2020,1,0
1528,Tasmania,Australia,07-03-2020,1,0
1529,Tasmania,Australia,08-03-2020,2,0
1530,Tasmania,Australia,09-03-2020,2,0
1531,Tasmania,Australia,10-03-2020,2,0
1532,Tasmania,Australia,11-03-2020,3,0
1533,Tasmania,Australia,12-03-2020,3,0
1534,Tasmania,Australia,13-03-2020,5,0
1535,Tasmania,Australia,14-03-2020,5,0
1536,Tasmania,Australia,15-03-2020,6,0
1537,Tasmania,Australia,16-03-2020,7,0
1538,Tasmania,Australia,17-03-2020,7,0
1539,Tasmania,Australia,18-03-2020,10,0
1540,Tasmania,Australia,19-03-2020,10,0
1541,Tasmania,Australia,20-03-2020,10,0
1542,Tasmania,Australia,21-03-2020,16,0
1543,Tasmania,Australia,22-03-2020,22,0
1544,Tasmania,Australia,23-03-2020,28,0
1545,Tasmania,Australia,24-03-2020,28,0
1546,Tasmania,Australia,25-03-2020,36,0
1547,Tasmania,Australia,26-03-2020,47,0
1548,Tasmania,Australia,27-03-2020,47,0
1549,Tasmania,Australia,28-03-2020,62,0
1550,Tasmania,Australia,29-03-2020,66,0
1551,Tasmania,Australia,30-03-2020,66,0
1552,Tasmania,Australia,31-03-2020,69,1
1553,Tasmania,Australia,01-04-2020,69,2
1554,Tasmania,Australia,02-04-2020,72,2
1555,Tasmania,Australia,03-04-2020,74,2
1556,Tasmania,Australia,04-04-2020,80,2
1557,Tasmania,Australia,05-04-2020,82,2
1558,Tasmania,Australia,06-04-2020,86,2
1559,Tasmania,Australia,07-04-2020,89,2
1560,Tasmania,Australia,08-04-2020,98,3
1561,Tasmania,Australia,09-04-2020,111,3
1562,Tasmania,Australia,10-04-2020,122,4
1563,Tasmania,Australia,11-04-2020,133,4
1597,Victoria,Australia,22-01-2020,0,0
1598,Victoria,Australia,23-01-2020,0,0
1599,Victoria,Australia,24-01-2020,0,0
1600,Victoria,Australia,25-01-2020,0,0
1601,Victoria,Australia,26-01-2020,1,0
1602,Victoria,Australia,27-01-2020,1,0
1603,Victoria,Australia,28-01-2020,1,0
1604,Victoria,Australia,29-01-2020,1,0
1605,Victoria,Australia,30-01-2020,2,0
1606,Victoria,Australia,31-01-2020,3,0
1607,Victoria,Australia,01-02-2020,4,0
1608,Victoria,Australia,02-02-2020,4,0
1609,Victoria,Australia,03-02-2020,4,0
1610,Victoria,Australia,04-02-2020,4,0
1611,Victoria,Australia,05-02-2020,4,0
1612,Victoria,Australia,06-02-2020,4,0
1613,Victoria,Australia,07-02-2020,4,0
1614,Victoria,Australia,08-02-2020,4,0
1615,Victoria,Australia,09-02-2020,4,0
1616,Victoria,Australia,10-02-2020,4,0
1617,Victoria,Australia,11-02-2020,4,0
1618,Victoria,Australia,12-02-2020,4,0
1619,Victoria,Australia,13-02-2020,4,0
1620,Victoria,Australia,14-02-2020,4,0
1621,Victoria,Australia,15-02-2020,4,0
1622,Victoria,Australia,16-02-2020,4,0
1623,Victoria,Australia,17-02-2020,4,0
